ID,Car Brand,Model,Price,Model Year,Location,Fuel,Driven (Kms),Gear,Ownership,EMI (monthly)
4819,Hyundai,VernaFLUIDIC 1.6 SX VTVT,"£533,299.00",2013,Bangalore,Petrol,42627KM,Manual,1,11863
4820,Maruti,Swift DzireVDI BS IV,"£524,499.00",2012,Bangalore,Diesel,60348KM,Manual,1,11667
4821,Maruti,SwiftVXI,"£525,599.00",2014,Bangalore,Petrol,64976KM,Manual,1,11692
4822,Maruti,AltoLXI,"£225,499.00",2009,Bangalore,Petrol,94064KM,Manual,1,5016
4823,Honda,Civic1.8S MT,"£420,499.00",2008,Bangalore,Petrol,48249KM,Manual,2,9354
4824,Maruti,Alto K10VXI,"£262,999.00",2011,Bangalore,Petrol,67419KM,Manual,4,5850
4825,Hyundai,Elite i20ASTA 1.4 CRDI,"£603,399.00",2014,Bangalore,Diesel,53506KM,Manual,2,13422
4826,Maruti,Swift DzireVXI 1.2 BS IV,"£484,199.00",2014,Bangalore,Petrol,50960KM,Manual,2,10771
4827,Maruti,Swift DzireVXI 1.2 BS IV,"£512,699.00",2014,Bangalore,Petrol,42772KM,Manual,1,11405
4828,Maruti,Swift DzireVDI BS IV,"£442,299.00",2012,Bangalore,Diesel,74010KM,Manual,1,9839
4829,Maruti,CelerioZXI AMT,"£522,699.00",2017,Bangalore,Petrol,24647KM,Automatic,1,11627
4830,Hyundai,i20MAGNA 1.2 VTVT,"£399,399.00",2009,Bangalore,Petrol,42118KM,Manual,2,8884
4831,Hyundai,Grand i10SPORTS 1.2 VTVT,"£538,499.00",2016,Bangalore,Petrol,25000KM,Manual,1,11979
4832,Maruti,RitzVXI BS IV,"£460,899.00",2014,Bangalore,Petrol,56793KM,Manual,1,10252
4833,Hyundai,i10SPORTZ 1.2 AT KAPPA2,"£543,099.00",2013,Bangalore,Petrol,25060KM,Automatic,1,12081
4834,Maruti,Alto K10VXI,"£236,499.00",2012,Bangalore,Petrol,68156KM,Manual,2,5261
4835,Chevrolet,SparkLT 1.0,"£226,399.00",2010,Bangalore,Petrol,71080KM,Manual,1,5036
4836,Maruti,Wagon R 1.0VXI,"£298,499.00",2010,Bangalore,Petrol,85650KM,Manual,1,6640
4837,Maruti,,"£270,099.00",2015,Bangalore,Petrol,67455KM,,1,6008
4838,Maruti,SwiftVXI,"£417,599.00",2011,Bangalore,Petrol,43723KM,Manual,1,9289
4839,Maruti,A StarVXI,"£207,399.00",2008,Bangalore,Petrol,60195KM,Manual,2,4613
4840,Hyundai,Santro XingGLS,"£227,599.00",2010,Bangalore,Petrol + LPG,73792KM,Manual,3,5063
4841,Hyundai,Elite i20ASTA 1.2,"£756,999.00",2018,Bangalore,Petrol,8700KM,Manual,1,16839
4842,Volkswagen,PoloGT TDI 1.6 MT DIESEL,"£543,299.00",2013,Bangalore,Diesel,79849KM,Manual,1,12085
4843,Maruti,Eeco5 STR WITH AC PLUSHTR,"£418,599.00",2018,Bangalore,Petrol,31895KM,Manual,1,9312
4844,Maruti,Alto K10VXI,"£429,199.00",2016,Bangalore,Petrol,30367KM,Manual,1,9547
4845,Maruti,BalenoDELTA 1.2 K12,"£732,599.00",2019,Bangalore,Petrol,7010KM,Manual,1,16296
4846,Maruti,RitzVDI,"£348,799.00",2011,Bangalore,Diesel,116344KM,Manual,1,7759
4847,Maruti,DzireVXI,"£647,199.00",2018,Bangalore,Petrol,21352KM,Manual,1,14397
4848,Maruti,Zen EstiloLXI,"£223,499.00",2009,Bangalore,Petrol,70598KM,Manual,1,4972
4849,Maruti,OMNI E8 STR,"£401,399.00",2018,Bangalore,Petrol,25066KM,Manual,1,8929
4850,Maruti,CelerioVXI,"£423,299.00",2015,Bangalore,Petrol,48978KM,Manual,1,9416
4851,Maruti,A StarVXI,"£238,599.00",2010,Bangalore,Petrol,77711KM,Manual,2,5308
4852,Maruti,AltoLXI,"£180,699.00",2009,Bangalore,Petrol,48989KM,Manual,3,4020
4853,Honda,WR-V1.2 i-VTEC VX MT,"£809,099.00",2017,Bangalore,Petrol,31432KM,Manual,1,17998
4854,Maruti,SwiftVXI,"£630,499.00",2018,Bangalore,Petrol,34282KM,Manual,1,14025
4855,Hyundai,i20ASTA 1.2,"£308,999.00",2009,Bangalore,Petrol,82548KM,Manual,2,6874
4856,Maruti,Swift DzireVXI 1.2 BS IV,"£484,299.00",2013,Bangalore,Petrol,56518KM,Manual,2,10773
4857,Hyundai,i20MAGNA O 1.2,"£482,699.00",2013,Bangalore,Petrol,40789KM,Manual,1,10737
4858,Mahindra,,"£1,089,399.00",2019,Bangalore,Petrol,30916KM,,1,24233
4859,Maruti,AltoLXI,"£245,899.00",2011,Bangalore,Petrol,77395KM,Manual,2,5470
4860,Fiat,Punto EVOEMOTION 1.3 MULTIJET,"£528,299.00",2014,Bangalore,Diesel,49141KM,Manual,1,11752
4861,Hyundai,Grand i10ASTA 1.2 AT VTVT,"£588,199.00",2014,Bangalore,Petrol,21727KM,Automatic,1,13084
4862,Honda,Amaze1.2 VXMT I VTEC,"£760,499.00",2019,Bangalore,Petrol,15979KM,Manual,1,16917
4863,Maruti,Eeco5 STR WITH AC PLUSHTR,"£470,799.00",2019,Bangalore,Petrol,24032KM,Manual,1,10473
4864,Maruti,SwiftVXI,"£546,599.00",2015,Bangalore,Petrol,43858KM,Manual,2,12159
4865,Hyundai,i10MAGNA 1.2 KAPPA2,"£291,899.00",2010,Bangalore,Petrol,97299KM,Manual,1,6493
4866,Ford,Ecosport1.0 ECOBOOST TITANIUM OPT,"£830,799.00",2017,Bangalore,Petrol,26280KM,Manual,1,18481
4867,Maruti,SwiftVXI,"£682,925.00",2019,Bangalore,Petrol,1355KM,Manual,1,15191
4868,Maruti,RitzVXI BS IV,"£349,699.00",2011,Bangalore,Petrol,76052KM,Manual,2,7779
4869,Maruti,Eeco5 STR WITH AC PLUSHTR,"£432,599.00",2018,Bangalore,Petrol,62503KM,Manual,1,9623
4870,Hyundai,Elite i20MAGNA 1.2,"£558,199.00",2015,Bangalore,Petrol,52527KM,Manual,1,12417
4871,Maruti,A StarVXI,"£246,699.00",2009,Bangalore,Petrol,71441KM,Manual,1,5488
4872,Hyundai,Elite i201.2 SPORTS PLUS VTVT,"£743,099.00",2019,Bangalore,Petrol,11791KM,Manual,1,16530
4873,Skoda,RapidELEGANCE 1.6 TDI MT,"£503,399.00",2011,Bangalore,Diesel,52479KM,Manual,2,11198
4874,Maruti,BalenoZETA 1.2 K12,"£674,399.00",2017,Bangalore,Petrol,27748KM,Manual,1,15002
4875,Maruti,Wagon R 1.0VXI,"£364,999.00",2014,Bangalore,Petrol,57275KM,Manual,1,8119
4876,Maruti,Alto 800LXI OPT,"£372,799.00",2017,Bangalore,Petrol,37799KM,Manual,1,8293
4877,Maruti,AltoLXI,"£246,099.00",2010,Bangalore,Petrol,76606KM,Manual,1,5474
4878,Honda,CityV MT PETROL,"£410,299.00",2009,Bangalore,Petrol,72313KM,Manual,2,9127
4879,Renault,KwidRXT Opt,"£341,299.00",2016,Bangalore,Petrol,53414KM,Manual,1,7592
4880,Honda,CityVX MT PETROL,"£778,099.00",2015,Bangalore,Petrol,68057KM,Manual,1,17308
4881,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,"£477,699.00",2015,Bangalore,Petrol,19346KM,Manual,1,10626
4882,Hyundai,Santro XingXO ERLX EURO III,"£198,299.00",2007,Bangalore,Petrol,69390KM,Manual,2,4411
4883,Honda,CityV MT PETROL,"£904,899.00",2017,Bangalore,Petrol,18094KM,Manual,1,20129
4884,Volkswagen,PoloGT TSI 1.2 PETROL AT,"£749,699.00",2016,Bangalore,Petrol,17430KM,Automatic,2,16677
4885,Hyundai,i10SPORTZ 1.2,"£267,499.00",2009,Bangalore,Petrol,65199KM,Manual,3,5950
4886,Maruti,Vitara BrezzaZDI AMT,"£1,062,699.00",2019,Bangalore,Diesel,15297KM,Automatic,1,23639
4887,Hyundai,,"£849,399.00",2019,Bangalore,Petrol,10154KM,,1,18894
4888,Hyundai,i20 Active1.4 SX,"£741,499.00",2016,Bangalore,Diesel,40598KM,Manual,1,16494
4889,Maruti,Wagon R 1.0VXI,"£413,499.00",2015,Bangalore,Petrol,60595KM,Manual,1,9198
4890,Maruti,SwiftVXI,"£507,599.00",2016,Bangalore,Petrol,60553KM,Manual,2,11291
4891,Maruti,BalenoALPHA 1.2 K12,"£675,399.00",2016,Bangalore,Petrol,51483KM,Manual,1,15024
4892,Honda,Jazz1.2 V MT,"£702,599.00",2016,Bangalore,Petrol,27468KM,Manual,1,15629
4893,Hyundai,XcentS 1.2 OPT,"£472,599.00",2014,Bangalore,Petrol,79119KM,Manual,1,10513
4894,Maruti,Alto K10VXI,"£395,299.00",2014,Bangalore,Petrol,48771KM,Manual,1,8793
4895,Hyundai,i20MAGNA O 1.2,"£379,899.00",2010,Bangalore,Petrol,88825KM,Manual,1,8451
4896,Honda,Amaze1.2 VXMT I VTEC,"£514,099.00",2013,Bangalore,Petrol,62825KM,Manual,1,11436
4897,Maruti,Swift DzireLDI BS IV,"£408,599.00",2011,Bangalore,Diesel,91825KM,Manual,1,9089
4898,Hyundai,Santro XingGL PLUS,"£247,399.00",2013,Bangalore,Petrol,71938KM,Manual,3,5503
4899,Maruti,Zen EstiloLXI,"£296,699.00",2010,Bangalore,Petrol,55639KM,Manual,1,6600
4900,Volkswagen,PoloHIGHLINE1.5L DIESEL,"£646,999.00",2015,Bangalore,Diesel,53527KM,Manual,1,14392
4901,Maruti,ErtigaVDI ABS,"£665,999.00",2015,Bangalore,Diesel,53684KM,Manual,2,14815
4902,Maruti,Swift DzireVXI 1.2 BS IV,"£601,999.00",2017,Bangalore,Petrol,42478KM,Manual,1,13391
4903,Maruti,Omni5 SEATER,"£262,799.00",2015,Bangalore,Petrol,80931KM,Manual,2,5846
4904,Maruti,BalenoZETA 1.2 K12 AMT,"£683,299.00",2016,Bangalore,Petrol,45592KM,Automatic,2,15200
4905,Hyundai,i10MAGNA 1.2 KAPPA2,"£316,099.00",2010,Bangalore,Petrol,84426KM,Manual,1,7031
4906,Maruti,SwiftZXI+ BS IV,"£654,399.00",2018,Bangalore,Petrol,41912KM,Manual,1,14557
4907,Renault,DusterRXL PETROL 104,"£752,399.00",2016,Bangalore,Petrol,26732KM,Manual,2,16737
4908,Maruti,Wagon R 1.0VXI,"£383,799.00",2014,Bangalore,Petrol,67946KM,Manual,1,8537
4909,Hyundai,Santro XingGLS LPG,"£270,399.00",2008,Bangalore,Petrol + LPG,67394KM,Manual,1,6015
4910,Maruti,ErtigaVDI ABS,"£690,499.00",2015,Bangalore,Diesel,51013KM,Manual,1,15360
4911,Maruti,SwiftVXI,"£466,899.00",2014,Bangalore,Petrol,60963KM,Manual,1,10386
4912,Hyundai,GRAND I10 NIOSSPORTZ 1.2 AT,"£741,799.00",2019,Bangalore,Petrol,4670KM,Automatic,1,16501
4913,Maruti,Wagon RVXI MINOR,"£263,299.00",2009,Bangalore,Petrol,63993KM,Manual,1,5857
4914,Maruti,CelerioZXI,"£532,299.00",2018,Bangalore,Petrol,42638KM,Manual,1,11841
4915,Honda,CityV MT PETROL,"£867,499.00",2017,Bangalore,Petrol,18672KM,Manual,1,19297
4916,Maruti,SwiftVDI,"£470,799.00",2014,Bangalore,Diesel,61970KM,Manual,2,10473
4917,Mahindra,XUV500W6 4X2,"£1,204,299.00",2017,Bangalore,Diesel,51159KM,Manual,2,26789
4918,Maruti,Wagon R 1.0VXI,"£377,299.00",2013,Bangalore,Petrol,65420KM,Manual,1,8393
4919,Maruti,Wagon R 1.0VXI,"£302,699.00",2011,Bangalore,Petrol,94359KM,Manual,1,6733
4920,Mahindra,E2OT2,"£246,699.00",2014,Bangalore,Electric,67449KM,Manual,1,5488
4921,Renault,KwidRXT Opt,"£356,699.00",2016,Bangalore,Petrol + CNG,57073KM,Manual,2,7935
4922,Maruti,Alto K10VXI,"£352,899.00",2014,Bangalore,Petrol,115934KM,Manual,1,7850
4923,Honda,Jazz1.2 V MT,"£641,999.00",2016,Bangalore,Petrol,54525KM,Manual,1,14281
4924,Maruti,AltoLXI,"£192,299.00",2008,Bangalore,Petrol,72819KM,Manual,3,4278
4925,Datsun,Go PlusT,"£317,399.00",2015,Bangalore,Petrol,58924KM,Manual,2,7060
4926,MG,HECTORSHARP 2.0 DIESEL,"£1,964,099.00",2019,Bangalore,Diesel,12138KM,Manual,1,43690
4927,Maruti,SwiftVDI,"£306,799.00",2010,Bangalore,Diesel,147768KM,Manual,1,6825
4928,Hyundai,Elite i20MAGNA 1.2,"£607,199.00",2016,Bangalore,Petrol,47184KM,Manual,1,13507
4929,Honda,CityVX (O) PETROL,"£720,699.00",2015,Bangalore,Petrol,35576KM,Manual,2,16032
4930,Maruti,CelerioZXI AMT,"£475,999.00",2015,Bangalore,Petrol,47139KM,Automatic,2,10588
4931,Hyundai,Santro XingGLS,"£272,399.00",2010,Bangalore,Petrol,97395KM,Manual,1,6059
4932,Tata,,"£594,499.00",2019,Bangalore,Petrol,34843KM,,1,13224
4933,Maruti,ErtigaZDI SHVS,"£737,899.00",2015,Bangalore,Diesel,37447KM,Manual,1,16414
4934,Maruti,AltoLXI,"£264,599.00",2009,Bangalore,Petrol,67415KM,Manual,2,5886
4935,Hyundai,i10MAGNA 1.2 AT,"£293,799.00",2008,Bangalore,Petrol,85606KM,Automatic,1,6535
4936,Hyundai,i10MAGNA,"£240,699.00",2008,Bangalore,Petrol,87637KM,Manual,3,5354
4937,Mahindra,,"£1,346,999.00",2018,Bangalore,Diesel,45553KM,,1,29963
4938,Honda,Amaze1.2 SMT I VTEC,"£507,799.00",2015,Bangalore,Petrol,45021KM,Manual,2,11296
4939,Maruti,ErtigaVXI,"£649,299.00",2015,Bangalore,Petrol,95919KM,Manual,1,14443
4940,Hyundai,i20ASTA 1.4 CRDI,"£453,099.00",2014,Bangalore,Diesel,128553KM,Manual,1,10079
4941,Maruti,SwiftVDI ABS,"£559,599.00",2015,Bangalore,Diesel,63035KM,Manual,1,12448
4942,Hyundai,Santro XingGLS,"£271,799.00",2008,Bangalore,Petrol,70760KM,Manual,2,6046
4943,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,"£477,999.00",2015,Bangalore,Petrol,63982KM,Manual,1,10633
4944,Honda,CityV MT PETROL,"£885,299.00",2017,Bangalore,Petrol,28454KM,Manual,1,19693
4945,Hyundai,Grand i10MAGNA 1.2 VTVT,"£521,899.00",2017,Bangalore,Petrol,36778KM,Manual,1,11609
4946,Maruti,RitzVXI,"£299,399.00",2009,Bangalore,Petrol,93600KM,Manual,1,6660
4947,Hyundai,i20SPORTZ 1.2 O,"£376,999.00",2010,Bangalore,Petrol,103131KM,Manual,2,8386
4948,Audi,A62.7 TDI,"£597,999.00",2009,Bangalore,Diesel,117083KM,Automatic,2,13302
4949,Maruti,A StarVXI,"£269,299.00",2013,Bangalore,Petrol,66956KM,Manual,2,5990
4950,Hyundai,VernaFLUIDIC 1.6 SX VTVT,"£794,199.00",2015,Bangalore,Petrol,35447KM,Manual,1,17667
4951,Honda,WR-V1.2 i-VTEC VX MT,"£839,899.00",2017,Bangalore,Petrol,36511KM,Manual,1,18683
4952,Maruti,CelerioZXI OPT,"£519,699.00",2019,Bangalore,Petrol,19006KM,Manual,1,11560
4953,Maruti,Alto K10LXI,"£206,699.00",2011,Bangalore,Petrol,85649KM,Manual,2,4598
4954,Ford,Ecosport1.5 TITANIUM TI VCT AT,"£844,899.00",2016,Bangalore,Petrol,28658KM,Automatic,1,18794
4955,Maruti,BalenoSIGMA 1.2 K12,"£615,799.00",2018,Bangalore,Petrol,31289KM,Manual,1,13698
4956,Maruti,Eeco5 STR WITH AC PLUSHTR,"£481,199.00",2018,Bangalore,Petrol,35283KM,Manual,1,10704
4957,Maruti,DzireVXI,"£732,199.00",2018,Bangalore,Petrol,27281KM,Manual,1,16287
4958,Maruti,SwiftVXI,"£501,699.00",2013,Bangalore,Petrol,68315KM,Manual,1,11160
4959,Hyundai,Grand i10MAGNA 1.2 VTVT,"£445,499.00",2016,Bangalore,Petrol,61025KM,Manual,1,9910
4960,Maruti,RitzVXI BS IV,"£378,699.00",2011,Bangalore,Petrol,98931KM,Manual,2,8424
4961,Toyota,Corolla AltisD 4D G,"£995,599.00",2014,Bangalore,Diesel,63529KM,Manual,1,22147
4962,Maruti,AltoLXI,"£202,899.00",2010,Bangalore,Petrol,91313KM,Manual,2,4513
4963,Fiat,Grand PuntoEMOTION 1.3,"£373,099.00",2014,Bangalore,Diesel,78875KM,Manual,1,8299
4964,Maruti,Wagon R 1.0VXI,"£461,799.00",2015,Bangalore,Petrol,52286KM,Manual,1,10272
4965,Volkswagen,PoloHIGHLINE1.2L DIESEL,"£358,599.00",2011,Bangalore,Diesel,100966KM,Manual,3,7977
4966,Hyundai,,"£879,799.00",2015,Bangalore,Diesel,86573KM,,1,19571
4967,Maruti,SwiftVXI OPT,"£622,599.00",2017,Bangalore,Petrol,60406KM,Manual,1,13849
4968,Maruti,RitzVXI BS IV,"£370,099.00",2010,Bangalore,Petrol,72003KM,Manual,1,8233
4969,Maruti,SwiftVXI,"£552,599.00",2015,Bangalore,Petrol,63731KM,Manual,1,12292
4970,Mahindra,XUV500W11 (O) AT,"£1,657,399.00",2018,Bangalore,Diesel,38198KM,Manual,1,36868
4971,Hyundai,i10SPORTZ 1.2 KAPPA2,"£361,399.00",2012,Bangalore,Petrol,82823KM,Manual,1,8039
4972,Maruti,Swift DzireVXI 1.2 BS IV,"£481,099.00",2013,Bangalore,Petrol,63858KM,Manual,1,10702
4973,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,"£392,499.00",2013,Bangalore,Petrol,71850KM,Manual,1,8731
4974,Honda,CityV MT PETROL,"£621,099.00",2015,Bangalore,Petrol,65102KM,Manual,2,13816
4975,Hyundai,i20SPORTZ 1.4 CRDI,"£420,999.00",2013,Bangalore,Diesel,73269KM,Manual,3,9365
4976,Maruti,Swift DzireZXI 1.2 BS IV,"£477,999.00",2015,Bangalore,Petrol,80800KM,Manual,3,10633
4977,Maruti,Wagon R 1.0VXI,"£370,199.00",2015,Bangalore,Petrol,111252KM,Manual,1,8235
4978,Toyota,Fortuner2.8 4x2 MT,"£2,976,299.00",2018,Bangalore,Diesel,35464KM,Manual,1,66206
4979,Hyundai,Elite i20ASTA 1.2 (O),"£739,899.00",2017,Bangalore,Petrol,41590KM,Manual,2,16459
4980,Maruti,Alto K10LXI,"£272,099.00",2011,Bangalore,Petrol,82396KM,Manual,3,6053
4981,Ford,FiestaTITANIUM PETROL,"£372,099.00",2011,Bangalore,Petrol,90766KM,Manual,3,8277
4982,Maruti,Alto K10VXI,"£218,599.00",2012,Bangalore,Petrol,93827KM,Manual,3,4863
4983,Mahindra,XUV500W6 4X2,"£1,231,599.00",2017,Bangalore,Diesel,43506KM,Manual,1,27396
4984,Hyundai,i20SPORTZ 1.2 O,"£359,499.00",2010,Bangalore,Petrol,90062KM,Manual,1,7997
4985,Hyundai,Elite i20ASTA 1.2 DUAL TONE,"£760,399.00",2018,Bangalore,Petrol,27247KM,Manual,1,16915
4986,Hyundai,Santro XingGLS,"£245,099.00",2008,Bangalore,Petrol,104288KM,Manual,2,5452
4987,Hyundai,i20 Active1.4 SX,"£649,899.00",2015,Bangalore,Diesel,74344KM,Manual,2,14457
4988,Hyundai,,"£840,299.00",2016,Bangalore,Diesel,113273KM,,1,18692
4989,Maruti,CelerioZXI AMT,"£420,299.00",2016,Bangalore,Petrol,74539KM,Automatic,1,9349
4990,Maruti,ErtigaZDI PLUS 1.5 DIESEL,"£1,084,799.00",2019,Bangalore,Diesel,10117KM,Manual,2,24131
4991,Hyundai,Elite i20SPORTZ 1.2,"£705,799.00",2016,Bangalore,Petrol,52972KM,Manual,1,15700
4992,Toyota,YARISV CVT,"£970,099.00",2018,Bangalore,Petrol,35733KM,Manual,2,21579
4993,Honda,CityS MT PETROL,"£306,899.00",2009,Bangalore,Petrol,142543KM,Manual,1,6827
4994,Maruti,Vitara BrezzaVDI,"£861,299.00",2019,Bangalore,Diesel,22808KM,Manual,1,19159
4995,Hyundai,i10SPORTZ 1.2 KAPPA2,"£420,099.00",2011,Bangalore,Petrol,81632KM,Manual,2,9345
4996,Maruti,SwiftVXI,"£442,099.00",2014,Bangalore,Petrol,106319KM,Manual,1,9834
4997,Hyundai,Grand i10ASTA 1.2 AT VTVT,"£449,899.00",2014,Bangalore,Petrol,80080KM,Automatic,1,10008
4998,Hyundai,i10MAGNA 1.2,"£314,499.00",2009,Bangalore,Petrol,81528KM,Manual,1,6996
4999,Hyundai,Elite i20ASTA 1.4 CRDI DUAL TONE,"£726,499.00",2018,Bangalore,Diesel,63374KM,Manual,1,16161
5000,Maruti,Swift DzireVXI 1.3,"£299,799.00",2008,Bangalore,Petrol,83286KM,Manual,3,6669
5001,Maruti,Alto K10VXI OPT,"£373,799.00",2017,Bangalore,Petrol,53668KM,Manual,1,8315
5002,Maruti,Vitara BrezzaZDI,"£847,299.00",2018,Bangalore,Diesel,31071KM,Manual,1,18848
5003,Hyundai,Santro XingGLS,"£309,699.00",2008,Bangalore,Petrol,73378KM,Manual,1,6889
5004,Maruti,Alto 800LXI,"£271,699.00",2013,Bangalore,Petrol,107100KM,Manual,2,6044
5005,Renault,Kwid1.0 RXT,"£344,799.00",2017,Bangalore,Petrol,51306KM,Manual,1,7670
5006,Hyundai,Elite i20ASTA 1.2 (O),"£665,999.00",2016,Bangalore,Petrol,89984KM,Manual,1,14815
5007,Maruti,Wagon R 1.0VXI,"£375,999.00",2013,Bangalore,Petrol,121572KM,Manual,1,8364
5008,Maruti,CiazVXI PLUS,"£603,999.00",2015,Bangalore,Petrol,60900KM,Manual,1,13436
5009,Volkswagen,PoloHIGH LINE PLUS 1.0,"£699,799.00",2018,Bangalore,Petrol,40808KM,Manual,1,15567
5010,Hyundai,i20ASTA 1.2,"£441,099.00",2010,Bangalore,Petrol,121600KM,Manual,1,9812
5011,Honda,Amaze1.5 EMT I DTEC,"£456,299.00",2014,Bangalore,Diesel,86153KM,Manual,1,10150
5012,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,"£436,899.00",2016,Bangalore,Petrol,76685KM,Manual,1,9719
5013,Maruti,Wagon R 1.0VXI,"£482,499.00",2012,Bangalore,Petrol,53437KM,Manual,1,10733
5014,Maruti,IGNISZETA 1.2 K12,"£538,499.00",2018,Bangalore,Petrol,73455KM,Manual,1,11979
5015,Honda,Mobilio1.5 S I DTEC,"£514,799.00",2014,Bangalore,Diesel,62726KM,Manual,1,11451
5016,Tata,HexaVaricor 400 XTA,"£1,452,999.00",2017,Bangalore,Diesel,47140KM,Automatic,1,32321
5017,Maruti,SwiftVXI,"£563,699.00",2017,Bangalore,Petrol,68449KM,Manual,1,12539
5018,Volkswagen,VentoHIGHLINE TDI AT,"£640,899.00",2015,Bangalore,Diesel,112010KM,Automatic,1,14256
5019,Hyundai,i20 Active1.2 SX,"£646,199.00",2016,Bangalore,Petrol,70654KM,Manual,1,14374
5020,Maruti,RitzVXI BS IV,"£356,699.00",2014,Bangalore,Petrol,86798KM,Manual,1,7935
5021,Mahindra,XUV500W4 4X2,"£855,999.00",2016,Bangalore,Diesel,81252KM,Manual,2,19041
5022,Hyundai,Grand i10MAGNA 1.2 VTVT,"£436,099.00",2013,Bangalore,Petrol,77006KM,Manual,2,9701
5023,Maruti,Swift DzireZDI,"£548,399.00",2014,Bangalore,Diesel,112874KM,Manual,1,12199
5024,Maruti,Swift DzireZXI 1.2 BS IV,"£434,599.00",2012,Bangalore,Petrol,147268KM,Manual,2,9667
5025,Maruti,ErtigaZDI,"£718,899.00",2015,Bangalore,Diesel,82812KM,Manual,2,15992
5026,Maruti,SwiftVDI,"£396,099.00",2011,Bangalore,Diesel,103268KM,Manual,2,8811
5027,Hyundai,i20ASTA 1.2,"£429,299.00",2010,Bangalore,Petrol,77770KM,Manual,1,9550
5028,Hyundai,i10MAGNA 1.2 KAPPA2,"£318,899.00",2011,Bangalore,Petrol,106988KM,Manual,1,7094
5029,Maruti,Swift DzireVDI BS IV,"£486,399.00",2014,Bangalore,Diesel,75129KM,Manual,1,10820
5030,Maruti,AltoLXI,"£186,599.00",2011,Bangalore,Petrol,102352KM,Manual,1,4151
5031,Maruti,Swift DzireVDI BS IV,"£485,199.00",2012,Bangalore,Diesel,97067KM,Manual,1,10793
5032,Toyota,,"£392,799.00",2008,Bangalore,Petrol,101827KM,,3,8738
5033,Hyundai,i10SPORTZ 1.2,"£258,199.00",2009,Bangalore,Petrol,102544KM,Manual,2,5743
5034,Toyota,Innova Crysta2.8 ZX AT 7 STR,"£1,808,999.00",2017,Bangalore,Diesel,36613KM,Automatic,2,40240
5035,Honda,CityV MT PETROL,"£494,399.00",2011,Bangalore,Petrol,88779KM,Manual,1,10998
5036,Hyundai,i20SPORTZ 1.2 VTVT,"£507,099.00",2012,Bangalore,Petrol,81133KM,Manual,1,11280
5037,Honda,CityV MT PETROL,"£367,999.00",2010,Bangalore,Petrol,122392KM,Manual,1,8186
5038,Hyundai,Elite i20SPORTZ 1.2,"£625,999.00",2016,Bangalore,Petrol,74761KM,Manual,1,13925
5039,Hyundai,Grand i10MAGNA 1.2 VTVT,"£390,199.00",2013,Bangalore,Petrol,93380KM,Manual,1,8680
5040,Fiat,Grand PuntoDYNAMIC 1.3,"£373,599.00",2013,Bangalore,Diesel,95155KM,Manual,1,8311
5041,Skoda,LauraAMBIENTE 2.0 TDI CR AT,"£532,199.00",2012,Bangalore,Diesel,104404KM,Automatic,2,11838
5042,Maruti,SwiftVXI,"£493,199.00",2013,Bangalore,Petrol,70966KM,Manual,1,10971
5043,Skoda,Superb1.8 TSI LK AT,"£1,400,499.00",2016,Bangalore,Petrol,97002KM,Automatic,2,31153
5044,Maruti,CelerioVXI,"£386,699.00",2014,Bangalore,Petrol,84223KM,Manual,1,8602
5045,Maruti,BalenoZETA 1.2 K12,"£546,999.00",2015,Bangalore,Petrol,97394KM,Manual,1,12168
5046,Maruti,A StarVXI,"£227,399.00",2010,Bangalore,Petrol,103707KM,Manual,2,5058
5047,Honda,WR-V1.2 i-VTEC VX MT,"£852,699.00",2017,Bangalore,Petrol,44150KM,Manual,1,18968
5048,Hyundai,i20ASTA 1.2,"£424,999.00",2011,Bangalore,Petrol,95420KM,Manual,1,9454
5049,Ford,Figo1.4 TITANIUM DURATORQ,"£286,099.00",2010,Bangalore,Diesel,128489KM,Manual,1,6364
5050,Honda,Jazz1.2 V MT,"£454,199.00",2015,Bangalore,Petrol,105937KM,Manual,2,10103
5051,Renault,Duster85 PS RXL,"£671,899.00",2014,Bangalore,Diesel,73678KM,Manual,1,14946
5052,Hyundai,EonMAGNA PLUS LPG,"£261,199.00",2012,Bangalore,Petrol + LPG,92474KM,Manual,2,5810
5053,Maruti,Swift DzireZDI,"£531,899.00",2014,Bangalore,Diesel,87454KM,Manual,2,11832
5054,Hyundai,i20MAGNA 1.4 CRDI,"£362,399.00",2012,Bangalore,Diesel,119610KM,Manual,1,8061
5055,Maruti,Wagon R 1.0VXI,"£315,299.00",2011,Bangalore,Petrol,126386KM,Manual,1,7014
5056,Volkswagen,PoloHIGHLINE1.2L PETROL,"£504,199.00",2015,Bangalore,Petrol,90272KM,Manual,1,11216
5057,Maruti,ErtigaZDI,"£676,199.00",2014,Bangalore,Diesel,94656KM,Manual,3,15042
5058,Hyundai,Creta1.6 SX CRDI,"£941,099.00",2015,Bangalore,Diesel,47325KM,Manual,2,20934
5059,Honda,Jazz1.2 V MT,"£548,999.00",2015,Bangalore,Petrol,92373KM,Manual,2,12212
5060,Maruti,Swift DzireVXI 1.3,"£318,999.00",2009,Bangalore,Petrol,147270KM,Manual,1,7096
